,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
50,1,2.0,532,4763.969,,EFIX,,469.3256651835696,1356.0,419.0,,455.4230780274535,997.0,731.0,,20.70217379890333,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,4233.969,loc3start,7.0,ec105,,3,,906.3,,284.7
51,1,2.0,28,4791.969,loc3end,ESACC,495.69249540415683,494.8192801417503,1356.0,419.0,460.2434681774419,457.0557077643818,997.0,731.0,35.48309456628609,37.64465433497833,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,4765.969,loc3start,7.0,ec105,,3,878.4,878.4,286.3,289.6
52,1,2.0,66,4857.969,,EFIX,,493.11807916562947,1356.0,419.0,,456.06319737510063,997.0,731.0,,36.9112448990819,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,4793.969,loc3start,7.0,ec105,,3,,880.0,,290.2
53,1,2.0,36,4893.969,loc3end,ESACC,494.9861917265975,493.83108448132344,1356.0,419.0,457.01108301659383,460.2872364078761,997.0,731.0,37.85934494943087,33.48342873721267,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,4859.969,loc3start,7.0,ec105,,3,878.2,880.5,289.7,285.7
54,1,2.0,26,4919.969,,EFIX,,490.97027404925444,1356.0,419.0,,459.63399569657594,997.0,731.0,,31.189902212094236,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,4895.969,loc3start,7.0,ec105,,3,,883.5,,285.6
55,1,2.0,44,4963.969,loc1end,ESACC,36.4664229120433,468.7041710930254,1356.0,419.0,477.4486359808771,456.6760339671877,997.0,731.0,444.9683134786117,19.25097400133301,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,4921.969,loc3start,7.0,ec105,,3,1332.4,907.4,391.2,283.2
56,1,2.0,82,5045.969,,EFIX,,2.3409399821438988,1356.0,419.0,,474.79688288783024,997.0,731.0,,477.42274767756925,906.0,264.0,2048.031,1.0,3.0,4.0,1.0,4965.969,loc1start,7.0,ec105,,3,,1356.8,,421.2
57,1,2.0,130,291.951,,EFIX,,600.1160054522792,1553.0,521.0,,237.93364621255225,1162.0,651.0,,411.5381148812343,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,163.95100000000002,screen,2.0,ec105,,4,,953.1,,537.1
58,1,2.0,24,315.951,loc2end,ESACC,410.32442042851903,592.1059364674535,1553.0,521.0,89.95960204447324,233.48327563232445,1162.0,651.0,331.21976088391835,402.4860742932605,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,293.951,screen,2.0,ec105,,4,1144.8,961.0,562.7,532.2
59,1,2.0,354,669.951,,EFIX,,389.2391681216062,1553.0,521.0,,52.22767465625858,1162.0,651.0,,360.2159491194137,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,317.951,loc2start,2.0,ec105,,4,,1171.8,,599.7
60,1,2.0,32,701.951,loc1end,ESACC,63.98320092024148,386.4009316758955,1553.0,521.0,367.9791434307114,44.34275589090054,1162.0,651.0,351.50796577033645,368.56489252233456,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,671.951,loc2start,2.0,ec105,,4,1494.9,1176.8,494.2,609.2
61,1,2.0,524,1225.951,,EFIX,,41.3627852060279,1553.0,521.0,,438.1852119823306,1162.0,651.0,,397.8699284942254,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,703.951,loc1start,2.0,ec105,,4,,1566.2,,481.8
62,1,2.0,34,1259.951,loc3end,ESACC,435.00143677923637,52.533893821037076,1553.0,521.0,471.79365192846757,442.65201908496925,1162.0,651.0,60.466933112239126,390.9150930828842,1245.0,247.0,2034.049,1.0,4.0,2.0,1.0,1227.951,loc1start,2.0,ec105,,4,1269.0,1566.0,191.5,470.1
